bble,lat,lng,2010,2011,2012,2013,2014,neighborhood
1018850048,40.80595,-73.96349,718000,883000,1275000,1155000,1386000,24
1008770067,40.73857,-73.98509,13800000,13900000,16564000,14382000,14616000,2
1010560057,40.7623,-73.99251,1770000,1800000,1491000,6204000,1758000,1
1010560058,40.76234,-73.99259,1540000,1740000,1726000,1817000,1847000,1
1010560059,40.76238,-73.99268,833000,995000,1140000,1009000,1063000,1
1018850040,40.80569,-73.96296,2890000,2540000,2764000,2807000,2994000,24
1009300012,40.73856,-73.97908,18600000,17500000,26250000,31937000,31904000,11
1021680070,40.85498,-73.93042,1600000,1570000,1784000,1890000,2046000,7
1020970047,40.83064,-73.94925,2950000,1810000,1991000,2057000,2255000,3
1000770018,40.70926,-74.00647,802000,832000,915000,1006000,1213000,6
1009120006,40.7437,-73.97886,2980000,3010000,3019000,3045000,3068000,11
1008720035,40.73503,-73.98632,24500000,22300000,24530000,36049000,39188000,2
1020970040,40.83044,-73.94876,1770000,2220000,3330000,3100000,3455000,3
1019050059,40.80603,-73.94976,314000,210000,231000,260000,260000,25
1019050058,40.80598,-73.94965,738000,849000,1274000,1479000,1502000,25
1012000047,40.78634,-73.97025,1640000,1680000,2294000,2306000,2321000,17
1019050051,40.80575,-73.94913,1460000,1680000,2402000,2474000,2103000,25
1019050050,40.8057,-73.949,1330000,1530000,2291000,1947000,1729000,25
1019050053,40.80582,-73.94925,1210000,1390000,1951000,1670000,1441000,25
1019050052,40.80578,-73.94919,1600000,1840000,1846000,1901000,1900000,25
1019050054,40.80584,-73.94931,443000,66300,73400,81000,122000,25
1019050057,40.80594,-73.94953,594000,499000,464000,367000,366000,25
1019050056,40.80591,-73.94948,1180000,1360000,1788000,1520000,1292000,25
1007010035,40.75166,-74.00163,877000,895000,930000,869000,1008000,21
1018480024,40.80389,-73.95668,2750000,3160000,2958000,2809000,2761000,25
1002000033,40.71583,-73.9987,1750000,4210000,4505000,2640000,2540000,4
1002000030,40.71597,-73.99848,1290000,1370000,1280000,1656000,1702000,4
1002000031,40.7159,-73.99852,1070000,1320000,1295000,1517000,1608000,4
1008800019,40.74057,-73.98429,28000000,28500000,30835000,30261000,31620000,2
1014640105,40.76573,-73.95658,3100000,3220000,3996000,3566000,3677000,13
1013070029,40.75752,-73.97035,10300000,10800000,14039000,13834000,14506000,10
1016670122,40.79792,-73.93742,900000,1440000,586000,573000,498000,26
1004650043,40.72983,-73.98768,4640000,4680000,3978000,3513000,3932000,0
1004650046,40.72984,-73.98744,1150000,1270000,1317000,1320000,1412000,0
1004650047,40.7298,-73.98719,4330000,4750000,6562000,6747000,7049000,0
1004650044,40.72983,-73.9876,4970000,5020000,5035000,4540000,4230000,0
1016540028,40.78996,-73.94327,1030000,1030000,1218000,886000,769000,16
1004650048,40.72974,-73.98723,2700000,3990000,2646000,2331000,2797000,0
1004650049,40.72969,-73.98726,4860000,4860000,1866000,1644000,1973000,0
1020620007,40.82638,-73.94588,797000,917000,779000,799000,959000,3
1020620006,40.82643,-73.946,194000,210000,267000,321000,307000,3
1020620005,40.82645,-73.94606,205000,222000,283000,340000,326000,3
1020620001,40.8265,-73.94628,464000,269000,296000,326000,489000,3
1021570056,40.85138,-73.93076,1040000,756000,832000,812000,913000,7
1021570050,40.85151,-73.93065,2470000,2400000,2330000,2563000,3240000,7
1020620009,40.82633,-73.94576,313000,339000,431000,518000,496000,3
1020620008,40.82635,-73.94582,882000,1010000,859000,1031000,948000,3
1017210028,40.80603,-73.94586,707000,707000,291000,230000,324000,25
1017210029,40.80607,-73.94597,395000,421000,177000,195000,253000,25
1015480051,40.77749,-73.95168,1070000,618000,1797000,2236000,2267000,8
1017210020,40.80574,-73.94514,836000,961000,820000,984000,1181000,25
1017210021,40.8058,-73.94513,459000,386000,359000,283000,283000,25
1017210022,40.80583,-73.94539,696000,800000,802000,962000,1154000,25
1017210023,40.80587,-73.9455,990000,1140000,1116000,1339000,1498000,25
1017210024,40.8059,-73.94555,761000,875000,1291000,1450000,1292000,25
1017210025,40.80594,-73.94565,382000,321000,298000,236000,236000,25
1017210026,40.80596,-73.9457,390000,327000,304000,241000,240000,25
1017210027,40.806,-73.94582,795000,914000,1016000,1219000,1364000,25
1021580084,40.85411,-73.92911,867000,866000,1052000,1044000,1075000,7
1021580087,40.8542,-73.92931,687000,687000,756000,819000,867000,7
1018420040,40.79887,-73.96041,742000,593000,652000,652000,900000,24
1018420042,40.79895,-73.96062,4670000,4660000,6147000,5876000,6087000,24
1021430021,40.84459,-73.93796,1350000,1390000,1858000,1995000,2033000,19
1021430020,40.84447,-73.93768,3570000,3740000,4805000,4651000,4727000,19
1012990048,40.75297,-73.97431,13400000,13700000,16403000,15661000,16607000,10
1019480029,40.80784,-73.95327,457000,391000,430000,401000,467000,25
1005170009,40.72713,-74.00153,4800000,4640000,4585000,4945000,4889000,20
1019480025,40.8081,-73.95367,1570000,1160000,1081000,855000,854000,25
1012040011,40.78879,-73.96921,1310000,897000,1345000,1022000,8925000,17
1005170006,40.72694,-74.00172,1540000,1580000,2017000,1848000,1891000,20
1007970016,40.74247,-73.99535,4506000,4510000,2397000,2976000,2901000,21
1005170001,40.72672,-74.00188,1680000,1730000,1871000,1775000,2037000,20
1005170003,40.7268,-74.00181,2800000,2930000,3104000,3238000,3237000,20
1022270011,40.86696,-73.91937,954000,1110000,1148000,1167000,1279000,27
1022270010,40.86685,-73.91961,923000,1060000,1403000,1102000,1162000,27
1022270015,40.8667,-73.91919,1190000,1160000,1276000,1031000,1171000,27
1005480070,40.73008,-73.99335,106000000,107000000,131665000,127258000,132134000,22
1022270019,40.86647,-73.91896,653000,484000,532000,585000,702000,27
1007420019,40.74296,-74.002,5570000,5620000,5851000,6027000,6095000,21
1012490119,40.79023,-73.97845,1080000,736000,1104000,1515000,1525000,17
1011990107,40.78568,-73.97182,1460000,996000,1494000,2050000,2063000,17
1012490117,40.79029,-73.9786,1330000,909000,1363000,1871000,1883000,17
1012490115,40.79037,-73.97877,490000,536000,544000,594000,637000,17
1017260212,40.80937,-73.94286,536000,616000,618000,742000,868000,14
1014600001,40.76342,-73.95878,19000000,19000000,22629000,27863000,29563000,13
1020780051,40.82705,-73.94845,871000,893000,731000,1086000,1105000,3
1008860041,40.74352,-73.98027,3070000,3170000,3400000,3437000,3540000,11
1008860040,40.74354,-73.98037,4640000,4680000,4694000,4735000,4771000,11
1013380035,40.75159,-73.96903,25300000,28100000,27947000,26822000,27986000,10
1008860046,40.74353,-73.98001,1350000,2130000,1251000,1553000,1516000,11
1020780057,40.82725,-73.9489,357000,299000,329000,362000,543000,3
1020780059,40.8273,-73.94902,1540000,1930000,1300000,1563000,1495000,3
1008860048,40.7437,-73.97998,2330000,2390000,2625000,2463000,2710000,11
1005530011,40.73328,-73.99921,6220000,5340000,6501000,6719000,6958000,22
1005530017,40.73307,-73.9988,3730000,3610000,3794000,4545000,4800000,22
1013660025,40.75588,-73.96216,42900000,43200000,44090000,58098000,59193000,10
1020710029,40.82167,-73.95061,855000,660000,695000,765000,968000,3
1014080025,40.77105,-73.96101,6020000,6080000,5766000,6362000,6061000,12
1019030044,40.80428,-73.9495,771000,771000,353000,279000,279000,25
1019030045,40.8043,-73.94956,945000,945000,353000,279000,279000,25
1019380039,40.81414,-73.94551,1260000,890000,1033000,746000,797000,14
1019380038,40.8141,-73.94539,1380000,1400000,1448000,1565000,1596000,14
1019030040,40.80413,-73.94916,857000,1600000,1926000,1649000,1427000,25
1019030041,40.80415,-73.94922,1160000,1330000,1866000,1922000,1634000,25
1019030042,40.8042,-73.94933,990000,990000,408000,323000,322000,25
1019030043,40.80423,-73.94939,771000,771000,353000,279000,279000,25
1019380033,40.81388,-73.94521,757000,983000,1280000,820000,819000,14
1019380031,40.81376,-73.9453,1470000,1500000,1101000,871000,870000,14
1019380030,40.8137,-73.94535,1510000,904000,827000,910000,952000,14
1019030048,40.8044,-73.94981,573000,482000,448000,354000,354000,25
1019030049,40.80442,-73.94987,428000,412000,424000,523000,539000,25
1019380035,40.814,-73.94512,757000,983000,1474000,820000,819000,14
1019380034,40.81394,-73.94516,757000,983000,1280000,820000,819000,14
1021440033,40.84755,-73.93629,1580000,1980000,2970000,2749000,3155000,19
1015460006,40.77583,-73.95241,2720000,2820000,2820000,2954000,2975000,8
1015460001,40.77608,-73.95267,53900000,54700000,58723000,57795000,56458000,8
1015460009,40.77573,-73.95217,3300000,3210000,3435000,3535000,3852000,8
1015460008,40.77577,-73.95229,1410000,1470000,1500000,1562000,1644000,8
1011490028,40.78099,-73.97683,6280000,6280000,2411000,2124000,2143000,17
1002300025,40.72143,-74.00223,3140000,3140000,2889000,2544000,2579000,20
1019140008,40.81135,-73.9456,981000,1130000,1556000,1528000,1299000,14
1019140009,40.81133,-73.94554,795000,795000,327000,259000,258000,14
1019140001,40.81146,-73.94602,1780000,760000,740000,814000,1096000,14
1019140006,40.81143,-73.94579,981000,1130000,1556000,1528000,1299000,14
1013470014,40.75702,-73.96529,3830000,4300000,5381000,5165000,5279000,10
1004050051,40.72822,-73.98072,644000,689000,737000,811000,1157000,0
1004050057,40.72835,-73.98114,1320000,1990000,2985000,1918000,2101000,0
1010380063,40.76183,-73.98959,6510000,6510000,2431000,3445000,3400000,1
1004050058,40.72841,-73.9812,1930000,3670000,4523000,2810000,3078000,0
1013470018,40.75687,-73.96492,5600000,6150000,6856000,6746000,6622000,10
1019280119,40.80771,-73.95085,676000,777000,779000,802000,808000,25
1016310140,40.79028,-73.9462,707000,820000,1213000,1187000,1031000,16
1013090008,40.75948,-73.97108,11500000,12300000,15061000,15168000,15834000,10
1014210044,40.76616,-73.96251,2810000,2990000,3548000,3056000,3693000,13
1017270014,40.80997,-73.94226,535000,533000,582000,638000,663000,14
1017270012,40.81004,-73.94242,306000,381000,390000,514000,598000,14
1014210042,40.7661,-73.96236,2840000,2880000,3166000,2749000,2939000,13
1017270018,40.80984,-73.94195,306000,381000,391000,586000,765000,14
1000970144,40.70745,-74.00276,2220000,2550000,2640000,2719000,2311000,6
1015710022,40.77955,-73.94486,75700000,75300000,87989000,72948000,75408000,8
1016890027,40.79718,-73.93496,245000,407000,610000,679000,772000,26
1016890026,40.79706,-73.93496,648000,563000,680000,666000,578000,26
1016890025,40.79702,-73.93503,2000000,1420000,1444000,1096000,1192000,26
1017090045,40.79572,-73.93522,1640000,1100000,1289000,1654000,1436000,26
1022250004,40.86539,-73.92354,1200000,1310000,1389000,1336000,1583000,27
1022250003,40.8653,-73.92389,778000,775000,812000,717000,761000,27
1022250001,40.86523,-73.92405,710000,699000,768000,618000,696000,27
1006240001,40.7367,-74.00623,14700000,14800000,17008000,18896000,18579000,22
1007190059,40.74609,-74.00285,3950000,3990000,4082000,4290000,4601000,21
1007190058,40.74606,-74.0028,6000000,5100000,4335000,5043000,5456000,21
1007190057,40.74592,-74.00245,3760000,3910000,4707000,4832000,4959000,21
1006240008,40.73726,-74.00629,3450000,3590000,5286000,5062000,541000,22
1011620109,40.77831,-73.98447,1210000,1400000,1800000,1586000,1600000,18
1018270020,40.80067,-73.95583,2420000,689000,682000,738000,778000,25
1020810028,40.82816,-73.94613,681000,738000,939000,1129000,1080000,3
1020810029,40.82801,-73.94598,798000,782000,710000,657000,719000,3
1020810025,40.82821,-73.94633,1020000,1170000,1109000,1226000,1101000,3
1020810026,40.82819,-73.94628,193000,179000,192000,145000,174000,3
1020810027,40.82818,-73.94621,1130000,1130000,365000,439000,419000,3
1020810021,40.82839,-73.94672,447000,447000,670000,845000,809000,3
1021390350,40.84502,-73.94196,1170000,1010000,984000,1082000,1224000,19
1020810023,40.82829,-73.94649,793000,793000,256000,308000,294000,3
1015130009,40.77865,-73.95712,7650000,7660000,8201000,7858000,8008000,12
1000970026,40.70745,-74.00189,2010000,2430000,2713000,6452000,7274000,6
1015130001,40.77891,-73.95773,12400000,12100000,13570000,13465000,13479000,12
1015130005,40.77881,-73.95752,8460000,8470000,9294000,8312000,8402000,12
1014160002,40.76298,-73.96505,36600000,54700000,55189000,55651000,50439000,13
1014160001,40.76279,-73.96532,3470000,4330000,4278000,5039000,5249000,13
1014160007,40.76266,-73.96489,4960000,5000000,6000000,6265000,6685000,13
1014160006,40.76269,-73.96495,5380000,5430000,6638000,5697000,5411000,13
1014160005,40.76271,-73.96501,7690000,7750000,7650000,8560000,9971000,13
1014160009,40.76259,-73.96472,4550000,4580000,4594000,4318000,4696000,13
1014160008,40.76262,-73.96478,6510000,6570000,6590000,6785000,6785000,13
1021230077,40.83993,-73.93842,1790000,1780000,1907000,1903000,2087000,19
1015290035,40.77681,-73.95383,2170000,2030000,2382000,1887000,1955000,8
1005100023,40.72372,-73.99572,2930000,3370000,3912000,3966000,4419000,20
1005100026,40.72361,-73.99587,3730000,3890000,5136000,5224000,5759000,20
1005100028,40.7237,-73.99599,4990000,7030000,2370000,3555000,4266000,20
1017520165,40.80788,-73.94024,900000,900000,372000,294000,294000,14
1003450024,40.72032,-73.9827,775000,946000,957000,795000,871000,15
1017200059,40.80521,-73.94586,1670000,1920000,2412000,2484000,2503000,25
1015530037,40.78032,-73.94821,3110000,3180000,3403000,3207000,3329000,8
1015530034,40.78021,-73.94792,475000,804000,774000,828000,868000,8
1015530035,40.78027,-73.94808,2080000,2310000,3082000,3405000,3117000,8
1015530032,40.78014,-73.94777,1980000,2080000,2055000,2097000,2130000,8
1015530033,40.78017,-73.94785,623000,659000,737000,842000,898000,8
1015530031,40.78011,-73.94768,1450000,1620000,1502000,1657000,1699000,8
1019020139,40.80349,-73.94955,900000,1040000,1043000,1232000,1297000,25
1015530039,40.78038,-73.94836,4090000,4290000,4306000,3979000,4090000,8
1011280039,40.7789,-73.97487,1080000,1080000,1620000,2080000,2189000,17
1020500101,40.82225,-73.94661,1180000,1360000,1413000,1341000,1351000,3
1020500100,40.8221,-73.94664,2140000,2040000,1680000,1848000,2772000,3
1020500102,40.82233,-73.94654,680000,504000,469000,370000,370000,3
1020500105,40.82251,-73.94642,717000,532000,494000,391000,390000,3
1003980031,40.7226,-73.98328,645000,473000,496000,546000,819000,0
1014880013,40.76927,-73.95046,47600000,59900000,61854000,62515000,63976000,13
1020500106,40.82254,-73.94637,1170000,1350000,1609000,1368000,1333000,3
1020500109,40.82277,-73.94622,731000,542000,504000,398000,398000,3
1020500108,40.82268,-73.94628,1180000,1360000,2040000,2265000,1925000,3
1016280029,40.78824,-73.94809,1920000,1840000,949000,949000,1115000,16
1018270029,40.8003,-73.95516,1630000,527000,555000,672000,694000,25
1013700001,40.75898,-73.96213,3870000,4100000,4871000,4675000,4998000,10
1013700005,40.7589,-73.96181,3920000,3950000,3670000,3726000,3190000,10
1003910051,40.72537,-73.97958,3740000,4300000,4313000,5176000,5216000,15
1003910050,40.72533,-73.97949,4730000,2660000,2926000,2928000,3023000,15
1012220059,40.7911,-73.97173,5190000,5240000,4454000,4769000,4394000,17
1012220058,40.79106,-73.97168,5910000,5960000,5066000,5873000,4992000,17
1012220057,40.79104,-73.97163,968000,824000,1236000,1503000,1513000,17
1012220056,40.79099,-73.97151,422000,1300000,1950000,2685000,2702000,17
1012220055,40.79096,-73.97145,1250000,987000,1480000,2220000,2664000,17
1012220053,40.79088,-73.97128,901000,812000,1218000,1671000,1682000,17
1012220052,40.79086,-73.97121,876000,790000,1185000,1625000,1635000,17
1001640062,40.71418,-73.99921,3460000,4610000,2697000,2967000,3268000,4
1012220050,40.79081,-73.97108,900000,811000,1216000,1668000,1679000,17
1019010145,40.80306,-73.95054,680000,782000,784000,808000,970000,25
1019010143,40.80301,-73.9504,680000,782000,784000,808000,970000,25
1019010141,40.80295,-73.95027,680000,782000,784000,808000,970000,25
1005930047,40.73368,-74.00049,1360000,1360000,627000,717000,697000,22
1019280061,40.80863,-73.95189,406000,287000,313000,344000,516000,25
1013830032,40.76896,-73.96614,15000000,12800000,12838000,15406000,15524000,12
1003890030,40.72409,-73.97941,1290000,1390000,1526000,1715000,1689000,15
1003890036,40.72378,-73.9794,1510000,1560000,1669000,1669000,2504000,15
1013830036,40.76899,-73.96582,21200000,18000000,18054000,18596000,18738000,12
1005930041,40.73376,-74.00072,3690000,3720000,3731000,3763000,3792000,22
1011630020,40.77854,-73.98306,3630000,4320000,5124000,4396000,4708000,18
1011630023,40.77848,-73.98293,1490000,2160000,2207000,1944000,1961000,18
1011630024,40.77845,-73.98288,1490000,1150000,1725000,1944000,1961000,18
1011630025,40.77841,-73.98276,1280000,989000,1483000,1677000,1692000,18
1013210011,40.75367,-73.97096,6840000,6850000,6850000,6846000,6887000,10
1021800057,40.8534,-73.93666,2080000,2190000,2043000,2111000,2003000,7
1014280001,40.7704,-73.95963,5640000,6980000,8451000,7491000,7799000,13
1014960006,40.78012,-73.96063,5200000,5210000,5445000,5602000,5674000,12
1004780016,40.72095,-73.99468,1630000,1630000,645000,967500,1005000,20
1021770159,40.84983,-73.94008,820000,922000,1032000,1061000,1078000,19
1022360024,40.86724,-73.92006,620000,622000,695000,788000,958000,27
1022360025,40.86718,-73.92023,620000,552000,685000,697000,872000,27
1022360027,40.86708,-73.92048,1860000,1940000,1609000,1770000,2165000,27
1022360021,40.86729,-73.91989,3000000,1340000,825000,863000,893000,27
1017250044,40.80853,-73.94179,676000,777000,779000,802000,962000,14
1020800021,40.82773,-73.9471,800000,920000,785000,942000,1119000,3
1020800020,40.82778,-73.9472,791000,910000,968000,1055000,1041000,3
1020800022,40.82771,-73.94705,848000,975000,829000,968000,1162000,3
1020800025,40.8276,-73.94673,530000,523000,560000,560000,835000,3
1020800027,40.82755,-73.94662,512000,506000,557000,501000,531000,3
1020800028,40.82739,-73.94643,233000,194000,158000,174000,201000,3
1006330028,40.73511,-74.00762,5060000,5120000,6712000,6543000,6611000,22
1006330027,40.73514,-74.00748,1930000,2130000,2173000,2306000,2401000,22
1012330157,40.78838,-73.97731,1630000,2100000,2279000,2292000,2306000,17
1021700292,40.85517,-73.93161,3650000,3550000,3871000,4065000,4602000,7
1013230128,40.75482,-73.96887,4069465,4070000,2042000,2535000,2028000,10
1005860011,40.73052,-74.00356,2380000,2490000,2631000,2668000,2700000,22
1005860013,40.73058,-74.00347,3920000,3950000,4950000,5291000,6098000,22
